CPU Total ubuntu,User%,Sys%,Wait%,Idle%,Steal%,Busy,CPUs
2024-03-26 16:23:26,49.6,0.6,0.0,49.7,0.0,,8
2024-03-26 16:23:28,49.3,1.1,0.0,49.6,0.0,,8
2024-03-26 16:23:30,49.4,0.9,0.0,49.7,0.0,,8
2024-03-26 16:23:32,49.5,0.9,0.0,49.6,0.0,,8
2024-03-26 16:23:34,49.3,0.9,0.1,49.7,0.0,,8
2024-03-26 16:23:36,49.7,0.7,0.0,49.6,0.0,,8
2024-03-26 16:23:38,49.2,1.2,0.1,49.6,0.0,,8
2024-03-26 16:23:40,49.4,0.9,0.0,49.6,0.0,,8
2024-03-26 16:23:42,49.5,0.8,0.0,49.7,0.0,,8
2024-03-26 16:23:44,49.7,0.7,0.1,49.6,0.0,,8
2024-03-26 16:23:46,49.5,0.9,0.0,49.7,0.0,,8
2024-03-26 16:23:48,49.5,0.9,0.0,49.7,0.0,,8
2024-03-26 16:23:50,49.6,0.8,0.0,49.7,0.0,,8
2024-03-26 16:23:52,50.0,0.2,0.0,49.8,0.0,,8
2024-03-26 16:23:54,50.2,0.4,0.1,49.4,0.0,,8
2024-03-26 16:23:56,49.3,1.2,0.0,49.4,0.0,,8
2024-03-26 16:23:58,49.6,0.8,0.0,49.6,0.0,,8
2024-03-26 16:24:00,49.6,1.0,0.1,49.4,0.0,,8
2024-03-26 16:24:02,49.7,0.8,0.0,49.6,0.0,,8
2024-03-26 16:24:04,49.6,1.1,0.0,49.3,0.0,,8
2024-03-26 16:24:06,49.2,1.1,0.0,49.7,0.0,,8
2024-03-26 16:24:08,49.5,1.1,0.0,49.4,0.0,,8
2024-03-26 16:24:10,49.5,1.0,0.0,49.5,0.0,,8
2024-03-26 16:24:12,49.3,1.1,0.0,49.5,0.0,,8
2024-03-26 16:24:14,49.6,1.0,0.0,49.4,0.0,,8
2024-03-26 16:24:16,49.2,1.2,0.1,49.6,0.0,,8
2024-03-26 16:24:18,49.6,0.9,0.0,49.4,0.0,,8
2024-03-26 16:24:20,49.5,0.9,0.0,49.5,0.0,,8
2024-03-26 16:24:22,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:24:24,49.7,0.8,0.0,49.6,0.0,,8
2024-03-26 16:24:26,49.8,0.7,0.1,49.4,0.0,,8
2024-03-26 16:24:28,49.2,1.3,0.0,49.5,0.0,,8
2024-03-26 16:24:30,49.4,1.0,0.0,49.6,0.0,,8
2024-03-26 16:24:32,49.6,0.9,0.0,49.5,0.0,,8
2024-03-26 16:24:34,49.8,0.8,0.0,49.4,0.0,,8
2024-03-26 16:24:36,49.4,1.1,0.0,49.5,0.0,,8
2024-03-26 16:24:38,49.7,0.9,0.1,49.3,0.0,,8
2024-03-26 16:24:40,49.7,0.9,0.0,49.4,0.0,,8
2024-03-26 16:24:42,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:24:44,49.7,0.8,0.0,49.5,0.0,,8
2024-03-26 16:24:46,50.0,0.1,0.0,49.8,0.0,,8
