Processes raspberrypi,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2024-03-26 18:27:41,5,0,60.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:43,5,0,166.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:45,5,0,73.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:47,5,0,61.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:49,5,0,160.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:51,5,0,72.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:53,5,0,65.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:55,5,0,205.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:57,5,0,72.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:27:59,5,0,63.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:01,5,0,177.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:03,5,0,64.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:05,5,0,70.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:07,5,0,172.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:09,5,0,47.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:11,5,0,122.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:13,5,0,134.4,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 18:28:15,5,0,48.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:17,5,0,92.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:19,5,0,165.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:21,5,0,51.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:23,5,0,79.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:25,2,0,209.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:27,5,0,89.9,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:28:29,5,0,130.6,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 18:28:31,5,0,180.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:33,5,0,48.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:35,5,0,87.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:37,5,0,167.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:39,5,0,47.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:41,5,0,84.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:43,5,0,161.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:45,5,0,96.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:47,5,0,83.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:49,5,0,158.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:52,5,0,63.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:54,5,0,94.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:56,5,0,167.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:28:58,5,0,45.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:00,5,0,86.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:02,5,0,216.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:04,5,0,57.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:06,5,0,88.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:08,5,0,144.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:10,5,0,55.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:12,5,0,84.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:14,5,0,148.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:16,5,0,61.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:18,5,0,125.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:20,5,0,157.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:22,5,0,65.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:24,5,0,137.9,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:29:26,5,0,164.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:28,5,0,78.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:30,5,0,97.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:32,5,0,154.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:34,5,0,106.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:36,5,0,89.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:38,5,0,156.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:40,5,0,61.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:42,5,0,86.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:44,5,0,157.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:46,5,0,64.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:48,5,0,84.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:50,5,0,155.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:52,5,0,102.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:54,5,0,87.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:56,5,0,159.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:29:58,5,0,55.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:00,5,0,86.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:02,5,0,161.9,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 18:30:04,5,0,86.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:06,5,0,101.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:08,5,0,169.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:10,5,0,88.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:12,5,0,83.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:14,5,0,130.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:16,5,0,85.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:18,5,0,86.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:20,5,0,172.9,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:30:22,5,0,94.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:24,5,0,142.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:26,5,0,128.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:28,5,0,83.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:30,5,0,87.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:32,5,0,174.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:34,5,0,91.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:36,5,0,84.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:38,5,0,123.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:40,5,0,124.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:42,5,0,94.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:44,5,0,128.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:46,5,0,92.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:48,5,0,86.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:50,5,0,122.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:52,5,0,88.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:54,5,0,136.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:56,5,0,188.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:30:58,5,0,83.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:00,5,0,73.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:02,5,0,163.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:04,5,0,87.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:06,5,0,72.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:08,5,0,145.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:10,5,0,85.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:12,5,0,68.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:14,5,0,186.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:16,5,0,124.4,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:31:18,5,0,96.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:20,5,0,131.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:22,5,0,109.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:24,5,0,75.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:26,5,0,145.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:28,5,0,82.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:30,5,0,116.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:32,5,0,141.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:34,5,0,87.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:36,5,0,71.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:38,5,0,141.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:40,5,0,83.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:42,5,0,71.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:44,5,0,149.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:46,5,0,127.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:48,5,0,64.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:50,5,0,149.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:52,5,0,84.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:54,5,0,62.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:56,5,0,166.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:31:58,5,0,89.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:00,5,0,47.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:02,5,0,227.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:04,5,0,89.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:06,5,0,47.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:08,5,0,166.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:10,5,0,84.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:12,5,0,95.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:32:14,5,0,170.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:16,5,0,86.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:18,5,0,109.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:20,5,0,169.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:22,5,0,85.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:24,5,0,50.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:26,5,0,165.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:28,5,0,85.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:30,5,0,61.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:32,5,0,164.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:34,5,0,86.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:36,5,0,122.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:38,5,0,162.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:40,5,0,72.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:42,5,0,62.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:44,5,0,158.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:46,5,0,79.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:48,5,0,47.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:50,5,0,162.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:52,5,0,115.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:54,5,0,63.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:56,5,0,161.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:32:58,5,0,73.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:00,5,0,68.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 18:33:02,5,0,193.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:04,5,0,76.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:06,5,0,72.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:08,5,0,238.4,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:33:10,5,0,78.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:12,5,0,60.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:14,5,0,199.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:16,5,0,72.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:18,5,0,68.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:20,5,0,164.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:22,5,0,77.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:24,5,0,102.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:26,5,0,168.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:28,5,0,79.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 18:33:30,5,0,66.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:32,5,0,169.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:34,5,0,55.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:36,5,0,72.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:38,5,0,165.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:40,5,0,96.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:42,5,0,89.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:44,5,0,164.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:46,5,0,51.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:48,5,0,88.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:50,5,0,164.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:52,5,0,48.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:54,5,0,88.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:56,5,0,165.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:33:58,5,0,90.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:00,5,0,83.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:02,5,0,183.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:04,5,0,98.4,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:34:06,5,0,95.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:08,5,0,161.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:10,5,0,65.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:12,5,0,84.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:14,5,0,199.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:16,5,0,68.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:18,5,0,85.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:20,5,0,152.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:22,5,0,66.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:24,5,0,83.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:26,5,0,160.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:28,5,0,56.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:30,5,0,125.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:32,5,0,160.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:34,5,0,50.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:36,5,0,90.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:38,5,0,168.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:40,5,0,45.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:42,5,0,122.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:44,5,0,174.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:46,5,0,86.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:48,5,0,82.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:50,5,0,158.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:52,5,0,79.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:54,5,0,108.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:56,5,0,148.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:34:58,5,0,67.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:00,5,0,132.9,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:35:02,5,0,212.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:04,5,0,128.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:06,5,0,114.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:08,5,0,128.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:10,5,0,88.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:12,5,0,80.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:14,5,0,138.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:16,5,0,87.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:18,5,0,88.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:20,5,0,167.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:22,5,0,88.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:24,5,0,78.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:26,5,0,148.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:28,5,0,93.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:30,5,0,86.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:32,5,0,122.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:34,5,0,89.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:36,5,0,127.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:38,5,0,126.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:40,5,0,86.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:42,5,0,86.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:44,5,0,130.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:46,5,0,86.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:48,5,0,68.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:50,5,0,141.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:52,5,0,120.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:54,5,0,76.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:56,5,0,129.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:35:58,5,0,141.7,-1.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0
2024-03-26 18:36:00,5,0,70.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:36:02,5,0,186.4,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-26 18:36:04,5,0,97.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-26 18:36:06,5,0,91.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
