CPU 2 raspberrypi,User%,Sys%,Wait%,Idle%,Steal%
2024-05-11 17:16:01,14.0,2.0,84.0,0.0,0.0
2024-05-11 17:16:02,7.9,4.0,63.4,24.8,0.0
2024-05-11 17:16:03,5.0,1.0,92.1,2.0,0.0
2024-05-11 17:16:04,2.0,0.0,64.3,33.7,0.0
2024-05-11 17:16:05,2.0,0.0,85.0,13.0,0.0
2024-05-11 17:16:06,4.6,0.9,92.7,1.8,0.0
2024-05-11 17:16:07,3.1,0.0,95.9,1.0,0.0
2024-05-11 17:16:08,5.9,0.0,93.1,1.0,0.0
2024-05-11 17:16:09,5.0,1.0,91.1,3.0,0.0
2024-05-11 17:16:10,2.0,0.0,73.7,24.2,0.0
2024-05-11 17:16:11,3.0,0.0,96.0,1.0,0.0
2024-05-11 17:16:12,1.0,0.0,53.5,45.5,0.0
2024-05-11 17:16:13,2.0,1.0,83.0,14.0,0.0
2024-05-11 17:16:14,4.0,0.0,55.6,40.4,0.0
2024-05-11 17:16:15,3.0,1.0,96.0,0.0,0.0
2024-05-11 17:16:16,5.9,1.0,85.3,7.8,0.0
2024-05-11 17:16:17,4.1,0.0,88.7,7.2,0.0
2024-05-11 17:16:18,0.0,0.0,98.0,2.0,0.0
2024-05-11 17:16:19,4.0,0.0,96.0,0.0,0.0
2024-05-11 17:16:20,1.0,0.0,99.0,0.0,0.0
2024-05-11 17:16:21,1.0,1.0,98.0,0.0,0.0
2024-05-11 17:16:22,3.0,0.0,97.0,0.0,0.0
2024-05-11 17:16:23,6.9,1.0,89.1,3.0,0.0
2024-05-11 17:16:24,10.0,0.0,87.0,3.0,0.0
2024-05-11 17:16:25,10.0,0.0,90.0,0.0,0.0
2024-05-11 17:16:26,9.9,0.0,90.1,0.0,0.0
2024-05-11 17:16:27,12.0,1.0,87.0,0.0,0.0
