Processes ubuntu,Runnable,Blocked,pswitch,syscall,read,write,fork,exec,sem,msg
2024-03-27 02:51:04,5,0,1357.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:06,5,0,1101.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:08,5,0,1211.1,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-27 02:51:10,5,0,1156.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:12,5,0,1267.2,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:51:14,5,0,1025.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:16,5,0,1056.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:18,5,0,993.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:20,5,0,1041.4,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-27 02:51:22,5,0,1075.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:24,5,0,931.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:26,5,0,1025.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:28,5,0,1386.2,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:51:30,5,0,1026.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:32,5,0,939.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:34,5,0,745.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:36,6,0,876.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:38,5,0,765.2,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:40,5,0,772.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:42,5,0,1081.5,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:51:44,5,0,1137.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:46,5,0,1020.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:48,5,0,1104.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:50,6,0,1017.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:52,5,0,1011.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:54,5,0,1063.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:56,5,0,1008.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:51:58,5,0,1231.7,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:52:00,5,0,1120.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:02,5,0,1018.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:04,5,0,1112.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:06,5,0,1100.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:08,5,0,1017.6,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:10,5,0,925.7,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:12,5,0,1305.1,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:52:14,5,0,987.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:16,5,0,1000.4,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:18,5,0,1083.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:20,5,0,995.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:22,5,0,971.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:24,5,0,1091.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:26,5,0,990.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:28,5,0,1189.4,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:52:30,5,0,1064.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:32,5,0,998.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:34,6,0,763.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:36,5,0,776.1,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0
2024-03-27 02:52:38,6,0,737.8,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:40,5,0,754.3,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:42,5,0,739.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:44,5,0,1289.7,-1.0,-1.0,-1.0,5.0,-1.0,-1.0,-1.0
2024-03-27 02:52:46,5,0,1020.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:48,5,0,1186.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:50,5,0,974.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:52,5,0,1016.1,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
2024-03-27 02:52:54,5,0,1023.9,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0
